sale_id,sale_date,customer_id,product_id,quantity,unit_price,discount,region,sales_channel
S-01940,2024-04-08,C-0198,P-025,5,216.75,0.1,North,retail
S-01941,2024-04-24,C-0163,P-016,1,218.23,0.2,Central,online
S-01942,2024-06-12,C-0125,P-018,6,476.54,0.25,South,partner
S-01943,,C-0155,P-013,2,166.16,0.0,South,partner
S-01944,2024-05-24,C-0064,P-033,7,343.16,0.0,East,retail
S-01945,2024-03-14,C-0076,P-014,1,131.34,0.15,North,fax
S-01946,2024-03-16,C-0115,P-030,7,23.02,0.2,East,online
S-01947,2024-08-21,C-0071,P-018,4,486.02,0.2,East,online
S-01948,2024-03-06,C-0083,P-038,1,232.44,0.1,Central,retail
S-01949,2024-03-13,C-0081,P-024,7,460.24,0.15,East,retail
S-01950,2024-06-16,C-0157,P-012,1,445.12,0.1,Central,partner
S-01951,2024-09-18,C-0015,P-003,3,276.68,0.0,South,online
S-01952,2024-09-24,C-0042,P-007,4,214.37,0.1,East,retail
S-01953,2024-07-30,C-0088,P-006,2,277.94,0.25,North,partner
S-01954,2024-11-24,C-0102,P-027,3,351.24,0.0,South,retail
S-01955,2024-02-29,C-0196,P-011,5,436.17,0.0,Central,online
S-01956,2024-11-25,C-0179,P-004,4,64.83,0.0,South,online
S-01957,2024-03-11,C-0129,P-010,6,222.93,0.15,North,partner
S-01958,2024-09-09,C-0007,P-019,7,290.92,0.0,South,partner
S-01959,2024-04-16,C-0059,P-003,10,276.39,0.1,North,partner
S-01960,2024-09-17,C-0043,P-024,7,429.49,0.25,North,partner
S-01961,2024-05-24,C-0069,P-040,9,326.67,0.15,South,online
S-01962,2024-05-11,C-0086,P-039,4,225.2,0.05,West,online
S-01963,2024-05-26,C-0116,P-042,1,467.74,0.25,West,online
S-01964,2024-02-27,C-0011,P-012,7,459.05,0.0,South,partner
S-01965,2024-12-19,C-0173,P-020,4,28.67,0.05,East,retail
S-01966,2024-11-27,C-0161,P-004,4,65.98,0.05,South,partner
S-01967,2024-06-07,C-0004,P-002,4,335.32,0.1,South,retail
S-01968,2024-06-16,C-0118,P-025,7,212.17,0.85,West,retail
S-01969,2024-11-01,C-0074,P-036,4,261.05,0.0,North,online
S-01970,2024-01-26,C-0003,P-040,5,363.92,0.05,West,
S-01971,2024-03-22,C-0025,P-037,1,42.93,0.0,West,partner
S-01972,2024-02-08,C-0072,P-024,7,469.67,0.05,North,online
S-01973,2024-03-13,C-9902,P-020,8,28.9,0.0,North,partner
S-01974,2024-01-16,C-0122,P-044,3,93.55,0.0,South,retail
S-01975,2024-12-21,C-0143,P-038,5,239.79,0.2,North,partner
S-01976,2024-03-19,C-0056,P-045,2,56.61,0.15,North,online
S-01977,2024-08-09,C-0120,P-032,7,356.59,0.0,Central,online
S-01978,2024-02-02,C-0198,P-043,5,361.27,0.2,South,retail
S-01979,2024-12-09,C-9901,P-002,4,297.9,0.2,North,partner
S-01980,2024-10-15,C-0112,P-003,9,301.9,0.2,South,partner
S-01981,2024-05-26,C-0094,P-004,2,66.39,0.2,West,partner
S-01982,2024-07-10,C-0169,P-011,6,482.19,0.25,South,retail
S-01983,2024-06-26,C-0105,P-041,3,345.88,0.1,West,retail
S-01984,2024-03-16,C-0173,P-019,8,298.16,0.15,East,retail
S-01985,2024-11-04,C-0065,P-006,3,269.05,0.1,West,retail
S-01986,2024-12-14,C-0043,P-035,1,211.36,0.0,Central,retail
S-01987,2024-11-19,C-0191,P-035,3,233.51,0.0,South,partner
S-01988,2024-02-11,C-0108,P-026,2,430.3,0.25,North,partner
S-01989,2024-10-21,C-0002,P-007,5,253.7,0.0,South,partner
S-01990,2024-09-07,C-0030,P-022,6,70.62,0.1,Central,retail
S-01991,2024-12-02,C-0101,P-034,4,405.24,0.15,North,online
S-01992,2024-11-25,C-0117,P-041,3,363.18,0.0,North,partner
S-01993,2024-09-10,C-0037,P-007,2,242.52,0.05,South,retail
S-01994,2024-04-17,C-0139,P-020,2,29.01,0.0,North,online
S-01995,2024-05-31,C-0031,P-002,4,294.81,0.0,North,retail
S-01996,2024-03-01,C-0109,P-029,6,325.46,0.0,Central,retail
S-01997,2024-07-17,C-0096,P-022,4,64.84,0.2,Central,partner
S-01998,2024-12-13,C-0126,P-003,1,276.86,0.1,North,retail
S-01999,2024-08-30,C-0099,P-045,9,60.91,0.15,Central,partner
S-02000,2024-12-16,C-0126,P-023,1,427.21,0.2,North,retail
